GeneSymbol,miRNA,mirDIPscore,r_values, p_values,false_discovery_rate
NAT8L,hsa-miR-16-5p,0.543434892854303,-0.159388874783661,0.000301737765960861,0.00133341413320794
CLDND1,hsa-miR-200a-3p,0.543386373084952,-0.200994669531514,4.76837839695575e-06,3.98929439606871e-05
AGPAT1,hsa-miR-193a-3p,0.543384566282081,-0.200307005879838,5.14586190263965e-06,4.24564997776383e-05
BTRC,hsa-miR-193a-3p,0.543343793804793,-0.192847580829194,1.15635066523606e-05,8.50636748683723e-05
ZFP36L1,hsa-miR-30b-5p,0.543342219811596,-0.186213824146256,2.31567940044429e-05,0.000153880188145557
SLMAP,hsa-miR-122-5p,0.543286896213748,-0.169102957651261,0.000124454944158291,0.000640082389649531
LRRTM2,hsa-miR-21-5p,0.543279913951172,-0.112099618059281,0.0112980222889355,0.0250937530729063
IGFBP5,hsa-miR-146a-5p,0.54323314066044,-0.131917710784615,0.00283702686008062,0.00836447845613138
CREBBP,hsa-miR-376c-3p,0.543195327095274,-0.103831285285485,0.019005176209588,0.0374993491558983
EFCAB14,hsa-miR-590-3p,0.543072108937955,-0.198566119960534,6.2332399165788e-06,5.00042213135668e-05
RTN4IP1,hsa-miR-193a-3p,0.543033476999569,-0.138747235279744,0.00168447026087958,0.00548636543965398
AP1AR,hsa-miR-590-3p,0.542994128744784,-0.16996948745403,0.000114724420341041,0.000596549329674419
EBF1,hsa-miR-196b-5p,0.542954228056462,-0.150566460452841,0.000646318846448108,0.00249987678370675
UNC13B,hsa-miR-193a-3p,0.542954106812903,-0.213314658821453,1.16459254103107e-06,1.16443751888416e-05
PIP4K2B,hsa-miR-760,0.542942541989912,-0.128613760109625,0.00362038632217252,0.0101770304214535
CEACAM1,hsa-miR-376c-3p,0.542933060164196,-0.130983770037994,0.00304113393707367,0.00884120898896054
RPS6KA2,hsa-miR-429,0.542867262378946,-0.173313047658912,8.34857898201779e-05,0.000457080044121971
PTPRK,hsa-miR-149-5p,0.54285617548934,-0.121799432045138,0.00588484234233697,0.0149973640865821
RNF6,hsa-miR-590-3p,0.542812498846562,-0.202502472021873,4.03109475301819e-06,3.44610047375752e-05
IPO8,hsa-miR-106b-5p,0.542802884310285,-0.283413794947395,7.08668943259051e-11,1.84995425301542e-09
PCDHB4,hsa-miR-130b-3p,0.542778174968768,-0.11375410114606,0.0101412392866374,0.0230754245237908
KAZN,hsa-miR-942-5p,0.54275130010213,-0.12955757838625,0.00337867381083947,0.00962786383813681
ADAM22,hsa-miR-199a-3p,0.542709327538965,-0.116977387581381,0.00818544738412757,0.0194803243351399
NCALD,hsa-miR-204-5p,0.542695098044999,-0.11111093526163,0.0120437425328219,0.0263501358019016
TRIB2,hsa-miR-106b-5p,0.542690999473537,-0.103507742355284,0.0193830264290431,0.038066036381485
QKI,hsa-miR-138-5p,0.542649525754328,-0.104223942452017,0.0185552491738621,0.0368310413875778
UFD1,hsa-miR-211-5p,0.542603701717961,-0.106242468123687,0.0163860234987452,0.0334345292679302
UNC80,hsa-miR-21-5p,0.54259707740286,-0.191658795907597,1.31190258764193e-05,9.48450004580633e-05
BCL2,hsa-miR-323a-3p,0.542511648248632,-0.109816387106103,0.0130857554628162,0.0281047113807897
RAC1,hsa-miR-1271-5p,0.542475963995806,-0.100490703312109,0.0232331547217257,0.0436113885547774
BAZ2B,hsa-miR-590-3p,0.54246563083311,-0.179710618957575,4.46966751238946e-05,0.000269427339884933
PDE8A,hsa-miR-411-5p,0.542453343685732,-0.107045729721327,0.015586627317121,0.0321681148538269
LRP4,hsa-miR-885-5p,0.542451265013322,-0.105573873827392,0.017078559189762,0.0345326934111256
RALGAPA1,hsa-miR-590-3p,0.542430232373417,-0.195423802399234,8.7730784984917e-06,6.72424207872297e-05
VCAM1,hsa-miR-590-3p,0.542425761386772,-0.118597293622865,0.00733585255479124,0.0178558283163819
HCFC2,hsa-miR-590-3p,0.542415639863388,-0.151917484832772,0.00057665859901055,0.00227384386968025
POU6F1,hsa-miR-16-5p,0.542413251798827,-0.126445000181284,0.00423626646590085,0.0115383428420599
ZNF654,hsa-miR-590-5p,0.542342065025547,-0.116674585769491,0.00835366258981196,0.0197896346887022
MET,hsa-miR-181a-5p,0.542316937976679,-0.136732015556539,0.00196936478902631,0.00621957433766604
TUBGCP3,hsa-miR-185-5p,0.542288437119859,-0.138110690327723,0.00177008896197112,0.00571162024589144
NDFIP1,hsa-miR-590-3p,0.542260983778094,-0.189890873277059,1.58050566684559e-05,0.000111198147999161
CAMK4,hsa-miR-885-5p,0.542203771497197,-0.125080751461186,0.00467072172792714,0.0124765612224535
IGF2R,hsa-miR-200b-3p,0.542122653599425,-0.125284787060822,0.00460328625571718,0.0123339477567669
CTDSP2,hsa-miR-16-5p,0.542103206365058,-0.116045781092706,0.00871286423373955,0.0204474928870697
PRDM16,hsa-miR-25-3p,0.542058927026497,-0.137111154521257,0.00191261003023684,0.00607309852347749
RAB1A,hsa-miR-203a-3p,0.542058402800806,-0.162716421544536,0.000224025587712601,0.00104455665442938
PDE7B,hsa-miR-106b-5p,0.542019752321685,-0.168306756323979,0.000134074756353977,0.000681035889429285
RCOR1,hsa-miR-590-3p,0.542001099273155,-0.111150302062767,0.0120132380959472,0.0263131980991703
SMURF1,hsa-miR-106b-5p,0.541957074676373,-0.135942144429754,0.00209258493016294,0.00652832029534777
DIDO1,hsa-miR-590-3p,0.541947375419541,-0.157681755474888,0.000350758348288515,0.00150986018645117
KIT,hsa-miR-34a-5p,0.541943162718437,-0.129761388641546,0.00332844117762267,0.0095151327451946
RNF38,hsa-miR-21-5p,0.541935122153983,-0.428989291311086,3.00365804476194e-24,3.41982016507221e-22
MTO1,hsa-miR-590-3p,0.541907494816449,-0.156358260836178,0.000393769572712155,0.00166398180085141
UBL3,hsa-miR-215-5p,0.541760953554224,-0.177333814355684,5.65184901270979e-05,0.000328753953164385
ZFHX3,hsa-miR-215-5p,0.541695975098408,-0.220855468238585,4.71111180469513e-07,5.24836011058081e-06
ICE2,hsa-miR-452-5p,0.54169489205958,-0.12220939364452,0.00571903760663699,0.0146651015958914
DTNA,hsa-miR-204-5p,0.54169346184756,-0.117852209623638,0.00771631110923772,0.0185952203459881
PRDM6,hsa-miR-211-5p,0.541636353942328,-0.122303958490628,0.00568139317063638,0.0145892287748815
RORA,hsa-miR-1-3p,0.541566944741051,-0.112813732189034,0.0107851175553402,0.0241956567044818
LAMC1,hsa-miR-33a-5p,0.541550349554676,-0.130923290052091,0.00305480094648587,0.00887381926854803
TMOD2,hsa-miR-138-5p,0.541488185021285,-0.159272664987505,0.000304860454213951,0.00134454793468965
PRKG1,hsa-miR-340-5p,0.541435570651277,-0.11269010572875,0.0108724058121224,0.0243509471654286
STRN3,hsa-miR-590-3p,0.541411499223549,-0.12260028461217,0.00556487036075119,0.0143536118893222
WAPL,hsa-miR-33a-5p,0.541409660795669,-0.124511754025068,0.0048635167910459,0.0128846587485181
ABTB2,hsa-miR-181a-5p,0.541400832965746,-0.114136153012486,0.00988954956382946,0.0226280003436193
MAPKAPK2,hsa-miR-335-5p,0.541342696068675,-0.101609112760859,0.0217349129312463,0.0414733747303448
SIRT1,hsa-miR-200c-3p,0.541317098306363,-0.154370940496733,0.000467661992671506,0.00191669596758838
AGTR1,hsa-miR-34a-5p,0.541267039600931,-0.259874632877457,2.56839703453092e-09,4.88334896266834e-08
PRKD3,hsa-miR-429,0.541226170966385,-0.218425646953039,6.3286038292857e-07,6.82084901239468e-06
MLLT1,hsa-miR-34a-5p,0.541204459158484,-0.113096020214263,0.0105881285925825,0.0238571634339518
SMAP1,hsa-miR-590-3p,0.541191407321506,-0.118267228809717,0.0075022717460758,0.0181761617371025
CD163,hsa-miR-200a-3p,0.541163258863189,-0.131429335849269,0.00294214832247047,0.0086130641270453
SLC35B4,hsa-miR-149-5p,0.54105570994865,-0.124956453314438,0.00471223914258802,0.0125654545971118
TMEM47,hsa-miR-450b-5p,0.541055121061974,-0.100767983483847,0.0228536041645751,0.043071923538129
DAB2IP,hsa-miR-149-5p,0.54105039446475,-0.171795093751554,9.65166903494078e-05,0.000515945274927215
PHACTR4,hsa-miR-149-5p,0.541013280078258,-0.174666815793019,7.32802760455729e-05,0.000410473557549161
FOXO3,hsa-miR-362-3p,0.540995746189059,-0.131766923924383,0.00286911259734335,0.00844104123855493
PDGFRB,hsa-miR-138-5p,0.54098139202308,-0.167569049108719,0.000143607359805401,0.000721363839164728
MED29,hsa-miR-363-3p,0.54093385287514,-0.114643874778142,0.00956366342921011,0.0220310906158425
PPP1CB,hsa-miR-590-3p,0.540903757224492,-0.136821529057933,0.00195582787884314,0.00618727519090282
PCDHAC2,hsa-miR-506-3p,0.540897724736998,-0.1050063269874,0.0176863862985502,0.0354696506752905
P4HB,hsa-miR-204-5p,0.540842914300906,-0.249058862326645,1.19235797770947e-08,1.95972402405134e-07
ZFHX4,hsa-miR-885-5p,0.540748160594282,-0.139641511092609,0.00157059288780686,0.00518422545497867
EPN2,hsa-miR-340-5p,0.540735913007218,-0.120423580666439,0.00647333225060976,0.016150524973536
RBBP6,hsa-miR-323a-3p,0.540716341524228,-0.0991999521477381,0.0250726485189407,0.0461685710232988
EPB41L2,hsa-miR-203a-3p,0.540700647630262,-0.162824594091643,0.000221845751848625,0.00103639404990991
PGRMC2,hsa-miR-199a-3p,0.540652737751845,-0.123646363888303,0.00517052146241216,0.0135370920383421
SPRY4,hsa-miR-141-3p,0.540650272973926,-0.180774196328714,4.02016360554207e-05,0.000246537212851298
CREBBP,hsa-miR-200b-3p,0.540621709376797,-0.163568393292466,0.000207386224335321,0.000980702205862678
HIPK2,hsa-miR-429,0.540617381389805,-0.118909951184069,0.00718126376523903,0.0175503159797696
AQP1,hsa-miR-133b,0.540588232556375,-0.108912287641726,0.0138598718977647,0.0293710916474033
USP3,hsa-miR-503-5p,0.540550098636483,-0.14063411487214,0.00145249924624911,0.00487466122112518
UBE3A,hsa-miR-507,0.540513620421529,-0.0993736112650036,0.024818062209409,0.0458016498609421
VEZT,hsa-miR-129-1-3p,0.540421871823383,-0.141452790286262,0.0013612997798036,0.00461887778189931
IPO8,hsa-miR-429,0.540420724637084,-0.123189500380765,0.00533954342452745,0.0138942454829989
RNMT,hsa-miR-429,0.540402583593425,-0.117718484633687,0.00778643073068171,0.0187314840660504
SYTL4,hsa-miR-362-3p,0.540402419436021,-0.154103858123434,0.00047852241142415,0.00195250771401257
SGCB,hsa-miR-155-5p,0.540398928535669,-0.131144783847507,0.00300501936105609,0.0087625912142364
MNT,hsa-miR-503-5p,0.540332889437493,-0.171267924517352,0.000101473792984605,0.000538027278051394
HIPK1,hsa-miR-138-5p,0.540332333044419,-0.129921147861616,0.00328954089795988,0.00942019127960719
MFSD14A,hsa-miR-130b-3p,0.540295114750354,-0.136401941883672,0.00202002545026602,0.00634877651519357
LMBRD1,hsa-miR-141-3p,0.540293746000955,-0.134600646670038,0.00231811672220432,0.00709818030468594
COPS2,hsa-miR-200b-3p,0.540279379533085,-0.147091576351359,0.000862911317052778,0.00318074560416699
BLCAP,hsa-miR-16-5p,0.54026347139676,-0.141734518932513,0.0013311540458331,0.00453304844016778
TMX1,hsa-miR-200b-3p,0.540253347783223,-0.111738451392804,0.0115655576549232,0.0255576926939041
MAPK9,hsa-miR-429,0.540238398807078,-0.158753369148799,0.000319186726860238,0.00139709970499283
CALCR,hsa-miR-429,0.540186684142584,-0.12109128976128,0.0061814440625498,0.0155744883564156
MEX3A,hsa-miR-185-5p,0.540072151615636,-0.11183524364631,0.0114933142153847,0.0254358748383016
AUTS2,hsa-miR-146b-5p,0.539998924218513,-0.149742082270814,0.000692577080108913,0.00265084368145889
NEBL,hsa-miR-216a-5p,0.539965275575855,-0.150020457143482,0.00067662417262955,0.0025995701898436
ERLIN1,hsa-miR-200c-3p,0.539960630021451,-0.161142343743056,0.000258101340496123,0.00117277421886656
FBXL3,hsa-miR-146b-5p,0.539951762772256,-0.205892510093685,2.75046864789731e-06,2.48241617148301e-05
FAM169A,hsa-miR-576-5p,0.539916073310252,-0.120018519115258,0.00665637174396823,0.0165154750580565
KIF21A,hsa-miR-450b-5p,0.53987570096999,-0.100256422461588,0.0235580874312746,0.044048686577108
JADE1,hsa-miR-25-3p,0.53986004720663,-0.142377389220801,0.0012646506923841,0.00434668151809759
EIF4EBP1,hsa-miR-874-3p,0.539851813686308,-0.133696681865998,0.00248238043548338,0.00750402263512717
DLL1,hsa-miR-149-5p,0.539841122002078,-0.147999422204892,0.000800630688165184,0.00298631509602411
UQCRB,hsa-miR-342-5p,0.539813853661584,-0.143892463801869,0.00111983671395592,0.00394056082082384
GLUD2,hsa-miR-30b-5p,0.539784306801327,-0.220380069917044,4.9925009327037e-07,5.52466747820767e-06
RASGRF2,hsa-miR-106b-5p,0.539710927709096,-0.142349753154764,0.00126744547784069,0.00435370525039017
SASH1,hsa-miR-200c-3p,0.539695554670323,-0.113284397157838,0.010458454967358,0.0236274505170484
SH3TC2,hsa-miR-590-3p,0.53967938018478,-0.112552959753385,0.0109699716870937,0.0245164059726564
LRFN5,hsa-miR-106b-5p,0.539670316051221,-0.115893237910779,0.00880205179330873,0.0206225596201575
RTN3,hsa-miR-214-3p,0.53960681534146,-0.0979144686841097,0.0270282462728716,0.0489040752194247
PPP2R5C,hsa-miR-146b-5p,0.539533141742443,-0.130318892430372,0.00319448007944641,0.00920024944335401
CAMSAP1,hsa-miR-507,0.539528084922187,-0.130828294636936,0.00307638039149822,0.00892666095285188
ADAMTS5,hsa-miR-142-3p,0.539509162900047,-0.196720885242829,7.62370720279186e-06,5.95914824550731e-05
GJC1,hsa-miR-146b-5p,0.539470516271762,-0.11541027871697,0.00908981144057011,0.0211649861879495
PRRC2B,hsa-miR-214-3p,0.539444865078565,-0.117301425229095,0.0080087890783978,0.0191400728047332
AUH,hsa-miR-411-5p,0.539339628839878,-0.112658148157374,0.0108950715078061,0.0243932269647868
IST1,hsa-miR-874-3p,0.53933399634062,-0.0999410869887785,0.024001640750366,0.0446590226685776
NTN1,hsa-miR-93-5p,0.539327344556544,-0.166884072003221,0.000153025099528454,0.000761214948230927
NFYC,hsa-miR-363-3p,0.539236795251416,-0.133316757122654,0.00255453422933543,0.00768047186238879
TGFBR1,hsa-miR-1271-5p,0.539230867256322,-0.103594800436104,0.0192807173274887,0.0379165095996479
MMS22L,hsa-miR-200c-3p,0.539227833858146,-0.139182507014404,0.00162812881551797,0.00533584712894052
OR51E1,hsa-miR-429,0.539142975181169,-0.161888717241525,0.000241380773114765,0.0011094113176936
ARHGAP26,hsa-miR-539-5p,0.538971122807304,-0.11958609187626,0.00685688495563849,0.0169137715874941
TACC1,hsa-miR-342-3p,0.538952741863954,-0.0995042575571218,0.0246280075001924,0.0455335557281973
KIF16B,hsa-miR-214-3p,0.538921669268581,-0.126697814596508,0.00415989079047849,0.0113805965046454
PPP5C,hsa-miR-193a-5p,0.538910816924398,-0.109433104629167,0.0134091520759336,0.0286179200047593
RNF144A,hsa-miR-590-3p,0.538858156372494,-0.120336447548927,0.00651232048714002,0.0162275380088533
NAV1,hsa-miR-362-5p,0.538853081601927,-0.17449692872118,7.44931581392905e-05,0.00041570040586495
BCL6,hsa-miR-188-3p,0.538826824383485,-0.200666585842,4.94505223568143e-06,4.10804293909544e-05
PTPRE,hsa-miR-141-3p,0.538807948855963,-0.24667672558037,1.6563098039415e-08,2.6391789234989e-07
PIEZO2,hsa-miR-30b-5p,0.538784116520475,-0.115103376915151,0.0092769945435256,0.0215049211888401
SLC12A1,hsa-miR-16-5p,0.53869294235539,-0.108376602849829,0.0143373195814874,0.0301732370054052
FAF2,hsa-miR-214-3p,0.538676740886665,-0.163670132920392,0.000205478457260815,0.000973189446881729
ELK4,hsa-miR-106b-5p,0.538673371408605,-0.111633926187659,0.0116440237039575,0.0256987500082682
FRY,hsa-miR-503-5p,0.538551589336162,-0.114892470846247,0.00940760915006153,0.0217520126314975
STAG1,hsa-miR-106b-5p,0.53853953025874,-0.121715804065285,0.0059191906391808,0.0150623790993852
CTNND1,hsa-miR-185-5p,0.538474063873938,-0.191846805779999,1.28604228883404e-05,9.32779586559238e-05
HEG1,hsa-miR-590-3p,0.538463426035793,-0.193064562524203,1.12992286293259e-05,8.33948185634387e-05
SERPINE1,hsa-miR-10a-5p,0.538454854943963,-0.144008121147429,0.00110943547064483,0.00391084673623366
PLEKHG1,hsa-miR-106b-5p,0.538424150557526,-0.143919730939742,0.00111737647184277,0.00393309763766828
TMEM47,hsa-miR-576-5p,0.538400846952944,-0.121215854037508,0.00612831757048344,0.0154715750419577
UPB1,hsa-miR-495-3p,0.538380410883663,-0.112028719189727,0.011350104497896,0.0251891582041167
JUP,hsa-miR-214-3p,0.538372008552746,-0.102735024559895,0.0203120305856307,0.039425547812199
LRP1B,hsa-miR-501-5p,0.538362988455299,-0.125309746012829,0.00459509774865845,0.0123171329018544
CLTC,hsa-miR-122-5p,0.538322504446201,-0.130821977436165,0.00307782032899089,0.00892994493932129
PCGF6,hsa-miR-203a-3p,0.538274027087063,-0.125790746052969,0.00443983954773116,0.0119919298034576
C11orf54,hsa-miR-411-5p,0.538254477586783,-0.147287463648388,0.000849105691085992,0.00313664041439777
RPS6KA6,hsa-miR-590-3p,0.538207565420385,-0.225886086657942,2.52968036936974e-07,3.02769015235119e-06
CHIC1,hsa-miR-576-5p,0.53818321328667,-0.122321535998217,0.00567442051538697,0.0145764908550007
FREM2,hsa-miR-155-5p,0.538163381378862,-0.178480639949274,5.04870238908904e-05,0.000299043171135961
USPL1,hsa-miR-199a-5p,0.538162242351687,-0.115227903795109,0.00920063455968407,0.0213672274661921
ZNF681,hsa-miR-590-3p,0.538099822940775,-0.142994578077683,0.00120369467607104,0.00417505725760138
MGLL,hsa-miR-106b-5p,0.53803236361843,-0.139670883080231,0.00156697544164199,0.00517493771613433
PRRG1,hsa-miR-16-5p,0.538008547584676,-0.101804593318885,0.0214818374734625,0.0410878762643687
NFATC4,hsa-miR-34a-5p,0.538007479043877,-0.175784590197916,6.57526502044882e-05,0.000374020053977008
MDM4,hsa-miR-185-5p,0.537986230631826,-0.138234003531101,0.0017531974675944,0.00567132564463701
YAP1,hsa-miR-429,0.537973375525605,-0.101447675596331,0.0219458613155345,0.0417741108482897
UBAP1,hsa-miR-93-5p,0.537952241499544,-0.129217675833472,0.00346398175519496,0.00981929451974999
PAK2,hsa-miR-429,0.53793493427851,-0.202100774698587,4.21609852279436e-06,3.58416520856836e-05
RCHY1,hsa-miR-146b-5p,0.537930542053725,-0.151805278957404,0.000582167187523212,0.00229306862250604
CRADD,hsa-miR-10a-5p,0.537890602450828,-0.146217396761973,0.000927087577379337,0.00337713516270637
FNDC3B,hsa-miR-618,0.537860701071207,-0.17843976688189,5.06911074552973e-05,0.00029997605383829
RHOJ,hsa-miR-34a-5p,0.537859856744432,-0.156619918751669,0.000384894797561842,0.00163135617055336
FXR1,hsa-miR-1271-5p,0.537855073965838,-0.100331705304531,0.0234532487758763,0.0439022368990254
HERC3,hsa-miR-363-3p,0.537853687132446,-0.130075988216081,0.00325223282793047,0.00933549571679357
NTRK2,hsa-miR-146b-5p,0.537849059312892,-0.165122827639797,0.000179970231005305,0.000871318803656188
THBS2,hsa-miR-135a-5p,0.537841971311988,-0.133130801785808,0.00259054266802498,0.00776617176768346
SOX13,hsa-miR-138-5p,0.537811766318593,-0.206268431529333,2.63527327502946e-06,2.39223225746788e-05
PRLR,hsa-miR-181b-5p,0.53780774312708,-0.127460207260781,0.00393705307351542,0.010880363420313
PWWP2A,hsa-miR-136-5p,0.537806503519196,-0.112785696370421,0.0108048580089121,0.0242315006531219
PTPN21,hsa-miR-193a-3p,0.537777578492471,-0.18944792487014,1.65557157001522e-05,0.000115804653113968
MAF,hsa-miR-141-3p,0.537767887843319,-0.231550664349124,1.23419743216615e-07,1.58943469039796e-06
PAX2,hsa-miR-503-5p,0.537704505570518,-0.111269145573459,0.0119215628133081,0.0261677828657202
SETD2,hsa-miR-106b-5p,0.537685449875912,-0.19022222632377,1.52647891293392e-05,0.0001080661381362
ATM,hsa-miR-141-3p,0.537672610223519,-0.118387966001829,0.00744100831711448,0.0180564204450848
SMURF1,hsa-miR-340-5p,0.537616214787302,-0.138032506410851,0.00178087576218964,0.0057374816174325
RELT,hsa-miR-204-5p,0.537615819901837,-0.264531997154357,1.29726609025961e-09,2.62957446319171e-08
SEL1L3,hsa-miR-33a-5p,0.537592979897148,-0.277453225577403,1.81768945096586e-10,4.36729920025975e-09
CDKL2,hsa-miR-130b-3p,0.53757407549755,-0.287727905830924,3.53370347470494e-11,9.60535600874315e-10
VAMP1,hsa-miR-503-5p,0.537487025257522,-0.127479330947544,0.00393160512171453,0.010868935728174
TCF4,hsa-miR-590-3p,0.537459194549728,-0.201301903155093,4.60841049021966e-06,3.87672981751046e-05
PODXL,hsa-miR-149-5p,0.537457807688419,-0.153001065326744,0.000525896495900905,0.00211015048792309
ATXN7L3B,hsa-miR-34a-5p,0.537440801728149,-0.243605396263983,2.51768371938257e-08,3.83659016303813e-07
DIP2C,hsa-miR-130b-3p,0.537435623682244,-0.248953856163117,1.20984462122524e-08,1.98508663740042e-07
ELF1,hsa-miR-590-3p,0.537406804585097,-0.190742239556542,1.44521598159487e-05,0.000102979919020034
TBC1D22B,hsa-miR-149-5p,0.537404410858796,-0.228257508002359,1.87743865208526e-07,2.314933179343e-06
RPS6KA2,hsa-miR-200b-3p,0.537345209089716,-0.203070824636996,3.78254138107895e-06,3.26006715231277e-05
RAB6B,hsa-miR-1271-5p,0.537324383893666,-0.0981807705708909,0.0266126752044831,0.0483241526648892
TOX3,hsa-miR-1271-5p,0.537304562568087,-0.0979176706798962,0.0270232164900782,0.0489010815862018
CREBRF,hsa-miR-199b-5p,0.537243674648267,-0.12522505919799,0.00462293522806672,0.0123728656016447
EFL1,hsa-miR-106b-5p,0.537170063294004,-0.136134705600333,0.00206191206567762,0.00645068641916445
FBXW2,hsa-miR-590-3p,0.537026916366301,-0.252442456614265,7.43231527172856e-09,1.28649836089509e-07
PTPRB,hsa-miR-335-5p,0.536934822745699,-0.111386716839878,0.0118314780445999,0.0260143865026335
SWAP70,hsa-miR-429,0.536930461944848,-0.245111126824054,2.05186455743642e-08,3.19995261489893e-07
PPM1L,hsa-miR-16-5p,0.536907053899357,-0.107691622534531,0.0149688671210599,0.0312099316526511
RFX7,hsa-miR-129-1-3p,0.536844354923061,-0.102715321625392,0.0203362163923358,0.0394566340951059
DLC1,hsa-miR-340-5p,0.536756309259411,-0.101351985768878,0.0220717347819434,0.0419544561712211
SPRED1,hsa-miR-429,0.536728499639866,-0.198177390052561,6.50436643736519e-06,5.18348316988681e-05
TSPYL1,hsa-miR-590-3p,0.536708514648842,-0.279485497688523,1.32173107715038e-10,3.26223746976869e-09
ADCY9,hsa-miR-200c-3p,0.536689913376458,-0.187199327885216,2.0918592276778e-05,0.000141110489686059
GPRASP2,hsa-miR-429,0.536622501704383,-0.146086876320947,0.000937039287058578,0.00340910086112809
COL19A1,hsa-miR-155-5p,0.536597258382214,-0.112692680683604,0.0108705813628147,0.0243487429714224
CALML4,hsa-miR-133a-3p,0.536592354952763,-0.143789952862855,0.00112913074944211,0.00396724304289022
SOX12,hsa-miR-486-3p,0.536574934019113,-0.194508257745725,9.68181810792835e-06,7.31243946581945e-05
PHC3,hsa-miR-130b-3p,0.536563153764048,-0.127463710089534,0.00393605467734091,0.010878641815363
SPIN1,hsa-miR-215-5p,0.536505973892522,-0.139802390062134,0.00155087267867957,0.00513375307806741
AHCYL1,hsa-miR-214-3p,0.536486405789145,-0.175360812787958,6.85163517406003e-05,0.000387458931342214
GPR3,hsa-miR-760,0.536385961451764,-0.194052847100741,1.01665713125885e-05,7.61799891360855e-05
ERC2,hsa-miR-204-5p,0.536366322872181,-0.188480971372664,1.83137892713352e-05,0.000126168085035271
ZNF654,hsa-miR-590-3p,0.536341965679789,-0.164736918961037,0.000186440343339835,0.000897246626171422
AP4S1,hsa-miR-106b-5p,0.536266563457945,-0.154055163514014,0.000480527593869616,0.0019590342572102
TMEM245,hsa-miR-340-5p,0.53624801791785,-0.113646633910818,0.0102130542116312,0.0231960270489643
DPY19L2,hsa-miR-146b-5p,0.536203343867214,-0.144032414897975,0.00110726204662182,0.00390508553163006
RUFY2,hsa-miR-130b-3p,0.536196016747527,-0.109611085395925,0.0132581141997601,0.0283791833418089
ITGA1,hsa-miR-429,0.536161404376896,-0.263785848679653,1.44857615821912e-09,2.90881143630094e-08
TNS1,hsa-miR-142-5p,0.536131805035909,-0.302387389688226,3.03521454908054e-12,9.60139835847259e-11
TMEM248,hsa-miR-1271-5p,0.536091875394696,-0.106621336558688,0.0160046099145577,0.0328145661283085
ZNF468,hsa-miR-590-3p,0.536079408573098,-0.120495994622826,0.00644108962534186,0.0160846236171674
DIP2C,hsa-miR-106b-5p,0.536018838188351,-0.173164678134236,8.46823346241525e-05,0.000462669442091748
NSD2,hsa-miR-215-5p,0.536018753673852,-0.110049942719961,0.0128920814732095,0.0277803813856998
BRD2,hsa-miR-21-5p,0.536000070104414,-0.296205870828556,8.69242592067928e-12,2.57802427028832e-10
LURAP1,hsa-miR-16-5p,0.53599174261164,-0.126637200933662,0.00417808788947526,0.0114179826096952
NOC3L,hsa-miR-200c-3p,0.535989415439889,-0.179818932292799,4.4218040997736e-05,0.000266930885882033
CREB5,hsa-miR-185-5p,0.535976380271401,-0.107427887350982,0.0152184683323413,0.0316120653343816
HIPK1,hsa-miR-509-3-5p,0.535943071803575,-0.111154477916932,0.0120100063311397,0.0263091025194999
ATP6V1A,hsa-miR-196b-5p,0.535914607306025,-0.106995473648169,0.0156356191805023,0.0322428159098389
CFAP70,hsa-miR-136-5p,0.535872950310859,-0.11789534598699,0.00769381291808064,0.0185448586823306
PNRC2,hsa-miR-590-3p,0.535856164931926,-0.170964975821064,0.000104429904956513,0.00055092868383701
AGO1,hsa-miR-874-3p,0.53583075462789,-0.157408331336647,0.000359267856900891,0.00153996990803727
HHAT,hsa-miR-193a-3p,0.535810669871598,-0.203636390623216,3.5497880364791e-06,3.08840004820533e-05
TIMP2,hsa-miR-30b-5p,0.535784280886922,-0.123302146842779,0.00529741274500889,0.0138063128266904
NFIB,hsa-miR-323a-3p,0.535739786868608,-0.105406741669675,0.0172556258808851,0.0347899716520283
MIER3,hsa-miR-507,0.535682485263935,-0.118655725968006,0.00730673735841262,0.017796920280447
ACSL3,hsa-miR-203a-3p,0.535678458922431,-0.102095921790067,0.0211094221949866,0.0405697170079644
CCDC68,hsa-miR-106b-5p,0.535625382444215,-0.130304590688811,0.0031978544604251,0.00920630761980201
CNOT8,hsa-miR-200c-3p,0.535595261252769,-0.120446943505685,0.00646291406294189,0.01613147714302
CLCN6,hsa-miR-185-5p,0.535590649494379,-0.168779440241697,0.00012828272767319,0.000655869181024772
MOB4,hsa-miR-203a-3p,0.535563309304757,-0.107979598066472,0.0147004380265164,0.0307564883553301
SLC1A1,hsa-miR-200c-3p,0.535537645988158,-0.218076341659354,6.60108224398577e-07,7.07112380928848e-06
SUSD6,hsa-miR-30b-5p,0.535521877442251,-0.104553430629039,0.0181849035906628,0.0362361761732235
MAP3K5,hsa-miR-130b-3p,0.535465936300811,-0.142638840788817,0.00123848986599403,0.00427196699098361
SCN2A,hsa-miR-1271-5p,0.53545792180171,-0.119149745132418,0.00706468361749421,0.0173172556004598
DCAF5,hsa-miR-340-5p,0.535422794803871,-0.128270116290391,0.00371221687619005,0.0103943300761914
SP1,hsa-miR-200c-3p,0.535421941246971,-0.16996657058825,0.000114755940240524,0.000596659692213584
TET3,hsa-miR-502-3p,0.535382654697229,-0.104370852100369,0.0183893171303624,0.0365542616214629
